year,month,day,hour,min,timezone,tempm,tempi,dewptm,dewpti,hum,wspdm,wspdi,wgustm,wgusti,wdird,wdire,vism,visi,pressurem,pressurei,windchillm,windchilli,heatindexm,heatindexi,precipm,precipi,conds,icon,fog,rain,snow,hail,thunder,tornado,metar
2015,7,3,22,15,America/Chicago,29.9,85.8,21.2,70.2,59,7.4,4.6,-9999,-9999,190,South,16.1,10,1014.1,29.95,-999,-999,32.4,90.4,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 040315Z AUTO 19004KT 10SM CLR 30/21 A2995 RMK AO2 T02990212
2015,7,3,23,15,America/Chicago,29.3,84.7,21.3,70.3,62,7.4,4.6,-9999,-9999,190,South,16.1,10,1014.1,29.95,-999,-999,31.9,89.4,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 040415Z AUTO 19004KT 10SM CLR 29/21 A2995 RMK AO2 T02930213
2015,7,4,0,10,America/Chicago,29,84.2,21.6,70.9,64,14.8,9.2,-9999,-9999,190,South,16.1,10,1014.1,29.95,-999,-999,31.7,89,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 040510Z AUTO 19008KT 10SM CLR 29/22 A2995 RMK AO2 T02900216
2015,7,4,1,10,America/Chicago,28.2,82.8,22.5,72.5,71,11.1,6.9,-9999,-9999,200,SSW,16.1,10,1013.8,29.94,-999,-999,31.2,88.2,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 040610Z AUTO 20006KT 10SM CLR 28/23 A2994 RMK AO2 T02820225
2015,7,4,2,15,America/Chicago,28,82.4,23.1,73.6,75,11.1,6.9,-9999,-9999,210,SSW,16.1,10,1014.4,29.96,-999,-999,31.4,88.4,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 040715Z AUTO 21006KT 10SM CLR 28/23 A2996 RMK AO2 T02800231
2015,7,4,3,15,America/Chicago,27.5,81.5,23,73.4,76,13,8.1,-9999,-9999,210,SSW,16.1,10,1014.1,29.95,-999,-999,30.4,86.7,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 040815Z AUTO 21007KT 10SM CLR 28/23 A2995 RMK AO2 T02750230
2015,7,4,4,15,America/Chicago,27,80.6,22.8,73,78,13,8.1,-9999,-9999,220,SW,16.1,10,1014.1,29.95,-999,-999,29.6,85.2,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 040915Z AUTO 22007KT 10SM CLR 27/23 A2995 RMK AO2 T02700228
2015,7,4,5,15,America/Chicago,26.6,79.9,22.9,73.2,80,9.3,5.8,-9999,-9999,200,SSW,16.1,10,1014.4,29.96,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 041015Z AUTO 20005KT 10SM CLR 27/23 A2996 RMK AO2 T02660229
2015,7,4,6,47,America/Chicago,26,78.8,21,69.8,74,11.1,6.9,-9999,-9999,190,South,16.1,10,1014.8,29.97,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 041147Z 19006KT 10SM BKN075 BKN130 BKN280 26/21 A2997
2015,7,4,7,50,America/Chicago,26,78.8,21,69.8,74,11.1,6.9,-9999,-9999,180,South,16.1,10,1015.1,29.98,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 041250Z 18006KT 10SM BKN120 26/21 A2998
2015,7,4,8,57,America/Chicago,28,82.4,21,69.8,66,7.4,4.6,-9999,-9999,210,SSW,16.1,10,1015.5,29.99,-999,-999,30.2,86.3,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 041357Z 21004KT 10SM SCT070 28/21 A2999
2015,7,4,9,49,America/Chicago,28,82.4,21,69.8,66,14.8,9.2,-9999,-9999,190,South,16.1,10,1015.5,29.99,-999,-999,30.2,86.3,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 041449Z 19008KT 10SM SKC 28/21 A2999
2015,7,4,11,49,America/Chicago,31,87.8,21,69.8,55,16.7,10.4,27.8,17.3,200,SSW,20.9,13,1015.5,29.99,-999,-999,33.7,92.6,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 041649Z 20009G15KT 13SM FEW050 SCT160 31/21 A2999
2015,7,4,13,47,America/Chicago,32,89.6,21,69.8,52,20.4,12.7,33.3,20.7,180,South,20.9,13,1008,29.77,-999,-999,34.9,94.7,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 041847Z 18011G18KT 13SM SCT044 32/21 A2977
2015,7,4,16,52,America/Chicago,34,93.2,20,68,44,20.4,12.7,35.2,21.9,170,South,20.9,13,1013.8,29.94,-999,-999,36.5,97.7,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 042152Z 17011G19KT 13SM BKN050 34/20 A2994
2015,7,4,20,50,America/Chicago,31,87.8,20,68,52,16.7,10.4,-9999,-9999,150,SSE,20.9,13,1013.4,29.93,-999,-999,33,91.4,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 050150Z 15009KT 13SM BKN250 31/20 A2993
2015,7,4,21,50,America/Chicago,30,86,21,69.8,58,20.4,12.7,33.3,20.7,150,SSE,20.9,13,1014.1,29.95,-999,-999,32.4,90.4,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 050250Z 15011G18KT 13SM BKN250 30/21 A2995
2015,7,4,22,15,America/Chicago,30,86,22.6,72.7,64,18.5,11.5,-9999,-9999,160,SSE,16.1,10,1014.8,29.97,-999,-999,33.7,92.6,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 050315Z AUTO 16010KT 10SM CLR 30/23 A2997 RMK AO2 T03000226
2015,7,4,23,15,America/Chicago,29.9,85.8,22.3,72.1,63,11.1,6.9,-9999,-9999,190,South,16.1,10,1015.5,29.99,-999,-999,33.2,91.8,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 050415Z AUTO 19006KT 10SM CLR 30/22 A2999 RMK AO2 T02990223
2015,7,5,0,15,America/Chicago,29,84.2,22.8,73,69,14.8,9.2,-9999,-9999,180,South,16.1,10,1015.5,29.99,-999,-999,32.5,90.6,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 050515Z AUTO 18008KT 10SM CLR 29/23 A2999 RMK AO2 T02900228
2015,7,5,1,15,America/Chicago,28.5,83.3,23.2,73.8,73,14.8,9.2,29.6,18.4,200,SSW,16.1,10,1015.5,29.99,-999,-999,32.2,89.9,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 050615Z AUTO 20008G16KT 10SM CLR 29/23 A2999 RMK AO2 T02850232
2015,7,5,2,15,America/Chicago,27.8,82,23.4,74.1,77,16.7,10.4,-9999,-9999,190,South,16.1,10,1015.5,29.99,-999,-999,31.2,88.1,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 050715Z AUTO 19009KT 10SM CLR 28/23 A2999 RMK AO2 T02780234
2015,7,5,3,15,America/Chicago,27.3,81.1,23.5,74.3,80,18.5,11.5,25.9,16.1,190,South,16.1,10,1015.5,29.99,-999,-999,30.4,86.8,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 050815Z AUTO 19010G14KT 10SM CLR 27/24 A2999 RMK AO2 T02730235
2015,7,5,4,15,America/Chicago,27,80.6,23.5,74.3,81,11.1,6.9,-9999,-9999,200,SSW,16.1,10,1015.8,30,-999,-999,29.8,85.7,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 050915Z AUTO 20006KT 10SM CLR 27/24 A3000 RMK AO2 T02700235
2015,7,5,5,15,America/Chicago,26.6,79.9,23.6,74.5,83,11.1,6.9,-9999,-9999,190,South,16.1,10,1016.5,30.02,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 051015Z AUTO 19006KT 10SM CLR 27/24 A3002 RMK AO2 T02660236
2015,7,5,7,47,America/Chicago,26,78.8,23,73.4,83,16.7,10.4,-9999,-9999,180,South,16.1,10,1017.5,30.05,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 051247Z 18009KT 10SM FEW015 SCT020 26/23 A3005
2015,7,5,8,47,America/Chicago,28,82.4,22,71.6,70,16.7,10.4,35.2,21.9,190,South,16.1,10,1017.8,30.06,-999,-999,30.7,87.2,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 051347Z 19009G19KT 10SM FEW015 28/22 A3006
2015,7,5,9,47,America/Chicago,29,84.2,22,71.6,66,22.2,13.8,33.3,20.7,180,South,16.1,10,1017.8,30.06,-999,-999,32,89.6,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 051447Z 18012G18KT 10SM SCT020 29/22 A3006
2015,7,5,10,47,America/Chicago,30,86,20,68,55,18.5,11.5,37,23,190,South,16.1,10,1017.2,30.04,-999,-999,31.9,89.4,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 051547Z 19010G20KT 10SM SCT026 30/20 A3004
2015,7,5,11,47,America/Chicago,31,87.8,20,68,52,24.1,15,40.7,25.3,190,South,16.1,10,1017.5,30.05,-999,-999,33,91.4,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 051647Z 19013G22KT 10SM SCT025 31/20 A3005
2015,7,5,12,47,America/Chicago,32,89.6,20,68,49,20.4,12.7,37,23,210,SSW,16.1,10,1017.2,30.04,-999,-999,34.1,93.4,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 051747Z 21011G20KT 10SM SCT035 32/20 A3004
2015,7,5,13,47,America/Chicago,33,91.4,19,66.2,43,25.9,16.1,40.7,25.3,180,South,16.1,10,1016.5,30.02,-999,-999,34.5,94,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 051847Z 18014G22KT 10SM SCT047 SCT055 33/19 A3002
2015,7,5,14,14,America/Chicago,33,91.4,19,66.2,43,22.2,13.8,35.2,21.9,170,South,16.1,10,1016.5,30.02,-999,-999,34.5,94,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,SPECI KADS 051914Z 17012G19KT 10SM SCT049 33/19 A3002
2015,7,5,15,17,America/Chicago,34,93.2,22,71.6,49,22.2,13.8,38.9,24.2,170,South,16.1,10,1015.5,29.99,-999,-999,38.1,100.5,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 052017Z AUTO 17012G21KT 10SM SCT050 34/22 A2999 RMK AO2
2015,7,5,17,51,America/Chicago,33,91.4,18,64.4,41,22.2,13.8,38.9,24.2,180,South,16.1,10,1014.1,29.95,-999,-999,34,93.2,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 052251Z 18012G21KT 10SM SKC 33/18 A2995
2015,7,5,18,52,America/Chicago,33,91.4,18,64.4,41,25.9,16.1,38.9,24.2,170,South,20.9,13,1013.8,29.94,-999,-999,34,93.2,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 052352Z 17014G21KT 13SM SCT060 33/18 A2994
2015,7,5,19,55,America/Chicago,32,89.6,20,68,49,24.1,15,35.2,21.9,140,SE,20.9,13,1014.1,29.95,-999,-999,34.1,93.4,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 060055Z 14013G19KT 13SM SCT055 32/20 A2995
2015,7,5,20,58,America/Chicago,31,87.8,20,68,52,20.4,12.7,33.3,20.7,160,SSE,20.9,13,1014.4,29.96,-999,-999,33,91.4,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 060158Z 16011G18KT 13SM SCT055 31/20 A2996
2015,7,5,22,10,America/Chicago,30.2,86.4,22.4,72.3,63,24.1,15,35.2,21.9,160,SSE,16.1,10,1015.5,29.99,-999,-999,33.9,93,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 060310Z AUTO 16013G19KT 10SM SCT048 30/22 A2999 RMK AO2 T03020224
2015,7,5,23,15,America/Chicago,29.6,85.3,22.8,73,67,18.5,11.5,31.5,19.6,170,South,16.1,10,1015.8,30,-999,-999,33.4,92.2,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 060415Z AUTO 17010G17KT 10SM CLR 30/23 A3000 RMK AO2 T02960228
2015,7,6,0,15,America/Chicago,29.1,84.4,23,73.4,69,22.2,13.8,33.3,20.7,170,South,16.1,10,1015.8,30,-999,-999,32.8,91,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 060515Z AUTO 17012G18KT 10SM CLR 29/23 A3000 RMK AO2 T02910230
2015,7,6,1,10,America/Chicago,28.6,83.5,23,73.4,72,16.7,10.4,35.2,21.9,190,South,16.1,10,1015.5,29.99,-999,-999,32.2,90,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 060610Z AUTO 19009G19KT 10SM CLR 29/23 A2999 RMK AO2 T02860230
2015,7,6,2,15,America/Chicago,27.7,81.9,23.1,73.6,76,20.4,12.7,35.2,21.9,200,SSW,16.1,10,1015.5,29.99,-999,-999,30.8,87.5,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 060715Z AUTO 20011G19KT 10SM CLR 28/23 A2999 RMK AO2 T02770231
2015,7,6,3,15,America/Chicago,27.2,81,23.3,73.9,79,22.2,13.8,33.3,20.7,200,SSW,16.1,10,1015.5,29.99,-999,-999,30.1,86.2,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 060815Z AUTO 20012G18KT 10SM BKN023 27/23 A2999 RMK AO2 T02720233
2015,7,6,4,15,America/Chicago,27,80.6,23.3,73.9,80,16.7,10.4,31.5,19.6,190,South,16.1,10,1015.5,29.99,-999,-999,29.7,85.5,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 060915Z AUTO 19009G17KT 10SM BKN021 27/23 A2999 RMK AO2 T02700233
2015,7,6,5,15,America/Chicago,26.6,79.9,23.5,74.3,83,22.2,13.8,29.6,18.4,180,South,16.1,10,1015.5,29.99,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 061015Z AUTO 18012G16KT 10SM OVC019 27/24 A2999 RMK AO2 T02660235
2015,7,6,7,19,America/Chicago,27,80.6,23,73.4,79,22.2,13.8,35.2,21.9,180,South,16.1,10,1016.8,30.03,-999,-999,29.6,85.4,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 061219Z AUTO 18012G19KT 10SM OVC021 27/23 A3003 RMK AO2
2015,7,6,8,47,America/Chicago,27,80.6,22,71.6,74,25.9,16.1,37,23,180,South,20.9,13,1016.8,30.03,-999,-999,29.2,84.6,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 061347Z 18014G20KT 13SM SCT023 27/22 A3003
2015,7,6,9,47,America/Chicago,28,82.4,22,71.6,70,24.1,15,33.3,20.7,180,South,20.9,13,1017.2,30.04,-999,-999,30.7,87.2,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 061447Z 18013G18KT 13SM SCT023 28/22 A3004
2015,7,6,10,47,America/Chicago,29,84.2,21,69.8,62,25.9,16.1,38.9,24.2,190,South,20.9,13,1017.2,30.04,-999,-999,31.3,88.4,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 061547Z 19014G21KT 13SM SCT029 BKN080 29/21 A3004
2015,7,6,11,47,America/Chicago,30,86,19,66.2,51,22.2,13.8,40.7,25.3,210,SSW,20.9,13,1017.2,30.04,-999,-999,31.2,88.2,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 061647Z 21012G22KT 13SM SCT038 30/19 A3004
2015,7,6,12,47,America/Chicago,32,89.6,19,66.2,46,24.1,15,46.3,28.8,190,South,16.1,10,1016.5,30.02,-999,-999,33.5,92.2,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 061747Z 19013G25KT 10SM SCT040 32/19 A3002
2015,7,6,13,47,America/Chicago,32,89.6,19,66.2,46,20.4,12.7,46.3,28.8,170,South,16.1,10,1016.1,30.01,-999,-999,33.5,92.2,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 061847Z 17011G25KT 10SM SCT047 SCT055 32/19 A3001
2015,7,6,14,47,America/Chicago,33,91.4,18,64.4,41,35.2,21.9,53.7,33.4,180,South,16.1,10,1015.1,29.98,-999,-999,34,93.2,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 061947Z 18019G29KT 10SM SCT050 BKN240 33/18 A2998
2015,7,6,15,15,America/Chicago,33,91.4,20,68,46,27.8,17.3,40.7,25.3,180,South,16.1,10,1015.5,29.99,-999,-999,35.2,95.4,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 062015Z AUTO 18015G22KT 10SM SCT050 33/20 A2999 RMK AO2
2015,7,6,16,47,America/Chicago,33,91.4,18,64.4,41,29.6,18.4,38.9,24.2,180,South,16.1,10,1014.4,29.96,-999,-999,34,93.2,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 062147Z 18016G21KT 10SM SCT050 BKN210 33/18 A2996
2015,7,6,17,47,America/Chicago,33,91.4,18,64.4,41,27.8,17.3,55.6,34.5,180,South,16.1,10,1013.1,29.92,-999,-999,34,93.2,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 062247Z 18015G30KT 10SM SCT050 BKN150 33/18 A2992
2015,7,6,19,48,America/Chicago,32,89.6,18,64.4,43,20.4,12.7,37,23,180,South,16.1,10,1011.4,29.87,-999,-999,32.8,91.1,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 070048Z 18011G20KT 10SM SCT030 BKN050 32/18 A2987
2015,7,6,20,47,America/Chicago,31,87.8,20,68,52,14.8,9.2,40.7,25.3,190,South,16.1,10,1013.1,29.92,-999,-999,33,91.4,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 070147Z 19008G22KT 10SM SCT046 BKN060 BKN260 31/20 A2992
2015,7,6,22,15,America/Chicago,30.1,86.2,21.5,70.7,60,20.4,12.7,33.3,20.7,180,South,16.1,10,1014.1,29.95,-999,-999,33,91.4,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 070315Z AUTO 18011G18KT 10SM CLR 30/22 A2995 RMK AO2 T03010215
2015,7,6,23,15,America/Chicago,29.4,84.9,22,71.6,64,18.5,11.5,33.3,20.7,170,South,16.1,10,1015.5,29.99,-999,-999,32.4,90.4,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 070415Z AUTO 17010G18KT 10SM SCT120 29/22 A2999 RMK AO2 T02940220
2015,7,7,0,15,America/Chicago,28.8,83.8,22.3,72.1,68,20.4,12.7,31.5,19.6,170,South,16.1,10,1015.1,29.98,-999,-999,32,89.5,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 070515Z AUTO 17011G17KT 10SM CLR 29/22 A2998 RMK AO2 T02880223
2015,7,7,1,10,America/Chicago,28.1,82.6,22.8,73,73,29.6,18.4,40.7,25.3,180,South,16.1,10,1014.8,29.97,-999,-999,31.3,88.3,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 070610Z AUTO 18016G22KT 10SM CLR 28/23 A2997 RMK AO2 T02810228
2015,7,7,2,15,America/Chicago,27.6,81.7,23.1,73.6,76,24.1,15,33.3,20.7,170,South,16.1,10,1014.4,29.96,-999,-999,30.6,87.1,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 070715Z AUTO 17013G18KT 10SM SCT110 28/23 A2996 RMK AO2 T02760231
2015,7,7,3,15,America/Chicago,27.2,81,23.2,73.8,79,22.2,13.8,33.3,20.7,190,South,16.1,10,1014.8,29.97,-999,-999,30.1,86.2,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 070815Z AUTO 19012G18KT 10SM BKN100 27/23 A2997 RMK AO2 T02720232
2015,7,7,4,15,America/Chicago,27,80.6,23.5,74.3,81,20.4,12.7,33.3,20.7,200,SSW,16.1,10,1014.8,29.97,-999,-999,29.8,85.7,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 070915Z AUTO 20011G18KT 10SM OVC020 27/24 A2997 RMK AO2 T02700235
2015,7,7,5,15,America/Chicago,26.7,80.1,23.6,74.5,83,18.5,11.5,29.6,18.4,190,South,16.1,10,1014.8,29.97,-999,-999,29.3,84.8,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 071015Z AUTO 19010G16KT 10SM OVC020 27/24 A2997 RMK AO2 T02670236
2015,7,7,6,50,America/Chicago,26,78.8,22,71.6,78,24.1,15,33.3,20.7,180,South,16.1,10,1015.5,29.99,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 071150Z 18013G18KT 10SM BKN019 BKN025 26/22 A2999
2015,7,7,7,47,America/Chicago,27,80.6,22,71.6,74,13,8.1,37,23,170,South,16.1,10,1015.5,29.99,-999,-999,29.2,84.6,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 071247Z 17007G20KT 10SM BKN019 BKN120 27/22 A2999
2015,7,7,8,47,America/Chicago,28,82.4,22,71.6,70,18.5,11.5,38.9,24.2,180,South,16.1,10,1015.8,30,-999,-999,30.7,87.2,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 071347Z 18010G21KT 10SM BKN022 28/22 A3000
2015,7,7,9,47,America/Chicago,28,82.4,22,71.6,70,22.2,13.8,40.7,25.3,170,South,16.1,10,1015.8,30,-999,-999,30.7,87.2,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 071447Z 17012G22KT 10SM BKN026 OVC033 28/22 A3000
2015,7,7,11,47,America/Chicago,30,86,21,69.8,58,22.2,13.8,46.3,28.8,190,South,16.1,10,1015.5,29.99,-999,-999,32.4,90.4,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 071647Z 19012G25KT 10SM BKN035 BKN041 30/21 A2999
2015,7,7,12,47,America/Chicago,31,87.8,20,68,52,27.8,17.3,42.6,26.5,190,South,16.1,10,1015.5,29.99,-999,-999,33,91.4,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 071747Z 19015G23KT 10SM SCT037 BKN046 31/20 A2999
2015,7,7,13,47,America/Chicago,31,87.8,20,68,52,27.8,17.3,42.6,26.5,210,SSW,16.1,10,1014.8,29.97,-999,-999,33,91.4,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 071847Z 21015G23KT 10SM SCT042 BKN075 31/20 A2997
2015,7,7,14,55,America/Chicago,32,89.6,20,68,49,18.5,11.5,37,23,170,South,20.9,13,1014.1,29.95,-999,-999,34.1,93.4,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 071955Z 17010G20KT 13SM SCT043 BKN150 32/20 A2995
2015,7,7,15,51,America/Chicago,26,78.8,21,69.8,74,22.2,13.8,42.6,26.5,170,South,20.9,13,1014.4,29.96,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 072051Z 17012G23KT 13SM SCT013 BKN036 26/21 A2996
2015,7,7,16,47,America/Chicago,29,84.2,22,71.6,66,13,8.1,-9999,-9999,210,SSW,20.9,13,1013.4,29.93,-999,-999,32,89.6,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 072147Z 21007KT 13SM SCT045 BKN180 OVC250 29/22 A2993
2015,7,7,17,47,America/Chicago,31,87.8,21,69.8,55,14.8,9.2,31.5,19.6,180,South,20.9,13,1013.1,29.92,-999,-999,33.7,92.6,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 072247Z 18008G17KT 13SM SCT047 SCT070 OVC200 31/21 A2992
2015,7,7,18,47,America/Chicago,31,87.8,21,69.8,55,16.7,10.4,27.8,17.3,180,South,20.9,13,1013.1,29.92,-999,-999,33.7,92.6,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 072347Z 18009G15KT 13SM SCT070 OVC200 31/21 A2992
2015,7,7,19,47,America/Chicago,30,86,21,69.8,58,18.5,11.5,33.3,20.7,170,South,20.9,13,1013.1,29.92,-999,-999,32.4,90.4,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 080047Z 17010G18KT 13SM SCT150 BKN200 30/21 A2992
2015,7,7,20,47,America/Chicago,29,84.2,21,69.8,62,20.4,12.7,-9999,-9999,160,SSE,20.9,13,1013.1,29.92,-999,-999,31.3,88.4,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 080147Z 16011KT 13SM SCT160 BKN220 29/21 A2992
2015,7,7,21,47,America/Chicago,29,84.2,23,73.4,70,18.5,11.5,29.6,18.4,160,SSE,20.9,13,1013.8,29.94,-999,-999,32.7,90.9,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 080247Z 16010G16KT 13SM FEW060 BKN180 29/23 A2994
2015,7,7,22,15,America/Chicago,29,84.2,24,75.2,74,25.9,16.1,31.5,19.6,170,South,16.1,10,1014.4,29.96,-999,-999,33.5,92.3,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 080315Z AUTO 17014G17KT 10SM CLR 29/24 A2996 RMK AO2 T02900240
2015,7,7,23,15,America/Chicago,29,84.2,23.5,74.3,72,22.2,13.8,31.5,19.6,180,South,16.1,10,1014.8,29.97,-999,-999,33.1,91.6,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 080415Z AUTO 18012G17KT 10SM SCT085 29/24 A2997 RMK AO2 T02900235
2015,7,8,0,10,America/Chicago,28.5,83.3,23.2,73.8,73,25.9,16.1,37,23,170,South,16.1,10,1014.4,29.96,-999,-999,32.2,89.9,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 080510Z AUTO 17014G20KT 10SM CLR 29/23 A2996 RMK AO2 T02850232
2015,7,8,1,15,America/Chicago,27.8,82,22.9,73.2,75,22.2,13.8,42.6,26.5,180,South,16.1,10,1014.1,29.95,-999,-999,30.9,87.7,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 080615Z AUTO 18012G23KT 10SM SCT027 28/23 A2995 RMK AO2 T02780229
2015,7,8,2,15,America/Chicago,27.3,81.1,23.2,73.8,78,18.5,11.5,31.5,19.6,190,South,16.1,10,1014.1,29.95,-999,-999,30.2,86.4,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 080715Z AUTO 19010G17KT 10SM SCT025 27/23 A2995 RMK AO2 T02730232
2015,7,8,3,15,America/Chicago,26.8,80.2,23.3,73.9,81,24.1,15,31.5,19.6,180,South,16.1,10,1014.1,29.95,-999,-999,29.4,84.9,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 080815Z AUTO 18013G17KT 10SM SCT021 27/23 A2995 RMK AO2 T02680233
